id,name,age,city,score
1000,user_1000,31,incheon,22
1001,user_1001,66,daegu,36
1002,user_1002,52,daegu,60
1003,user_1003,25,busan,28
1004,user_1004,33,daejeon,97
1005,user_1005,44,seoul,49
1006,user_1006,52,daejeon,32
1007,user_1007,28,seoul,69
1008,user_1008,65,incheon,25
1009,user_1009,38,daegu,41
1010,user_1010,38,daegu,89
1011,user_1011,63,incheon,56
1012,user_1012,47,daegu,38
1013,user_1013,50,daegu,3
1014,user_1014,48,seoul,59
1015,user_1015,60,seoul,4
1016,user_1016,65,busan,7
1017,user_1017,39,daejeon,33
1018,user_1018,35,incheon,32
1019,user_1019,61,daejeon,41
1020,user_1020,18,daegu,22
1021,user_1021,66,daejeon,19
1022,user_1022,25,seoul,18
1023,user_1023,34,daejeon,57
1024,user_1024,24,daegu,65
1025,user_1025,34,daegu,85
1026,user_1026,45,seoul,50
1027,user_1027,34,seoul,70
1028,user_1028,55,daejeon,6
1029,user_1029,51,busan,30
1030,user_1030,62,seoul,77
1031,user_1031,25,busan,20
1032,user_1032,57,busan,73
1033,user_1033,37,incheon,26
1034,user_1034,25,busan,63
1035,user_1035,42,daegu,99
1036,user_1036,48,seoul,51
1037,user_1037,60,incheon,9
1038,user_1038,68,busan,90
1039,user_1039,28,daejeon,19
1040,user_1040,24,busan,76
1041,user_1041,46,daegu,48
1042,user_1042,25,busan,79
1043,user_1043,20,incheon,68
1044,user_1044,53,daegu,94
1045,user_1045,19,incheon,98
1046,user_1046,32,daejeon,15
1047,user_1047,25,busan,71
1048,user_1048,62,daejeon,39
1049,user_1049,59,busan,51
1050,user_1050,22,seoul,73
1051,user_1051,63,seoul,45
1052,user_1052,50,daegu,34
1053,user_1053,23,incheon,81
1054,user_1054,49,busan,9
1055,user_1055,27,seoul,73
1056,user_1056,29,daegu,81
1057,user_1057,49,daegu,64
1058,user_1058,41,seoul,38
1059,user_1059,30,daegu,36
1060,user_1060,34,seoul,95
1061,user_1061,55,incheon,51
1062,user_1062,22,seoul,34
1063,user_1063,48,seoul,73
1064,user_1064,57,incheon,50
1065,user_1065,51,seoul,53
1066,user_1066,21,seoul,16
1067,user_1067,65,seoul,74
1068,user_1068,32,incheon,45
1069,user_1069,65,busan,86
1070,user_1070,48,daegu,95
1071,user_1071,47,seoul,17
1072,user_1072,21,incheon,31
1073,user_1073,51,daejeon,32
1074,user_1074,58,busan,99
1075,user_1075,64,seoul,79
1076,user_1076,58,incheon,26
1077,user_1077,40,daejeon,97
1078,user_1078,21,daegu,31
1079,user_1079,18,busan,15
1080,user_1080,62,daegu,53
1081,user_1081,28,daejeon,29
1082,user_1082,49,incheon,94
1083,user_1083,35,busan,57
1084,user_1084,31,daegu,25
1085,user_1085,19,daejeon,69
1086,user_1086,49,incheon,30
1087,user_1087,37,daejeon,100
1088,user_1088,56,incheon,100
1089,user_1089,50,incheon,40
1090,user_1090,39,incheon,12
1091,user_1091,27,daegu,73
1092,user_1092,58,incheon,4
1093,user_1093,41,seoul,81
1094,user_1094,54,daejeon,54
1095,user_1095,54,daegu,11
1096,user_1096,47,seoul,62
1097,user_1097,38,seoul,16
1098,user_1098,39,daejeon,26
1099,user_1099,41,busan,71
1100,user_1100,37,daejeon,83
1101,user_1101,47,incheon,60
1102,user_1102,61,daegu,10
1103,user_1103,57,incheon,2
1104,user_1104,27,incheon,79
1105,user_1105,25,daegu,12
1106,user_1106,50,daejeon,71
1107,user_1107,42,daegu,58
1108,user_1108,37,daegu,100
1109,user_1109,33,daejeon,74
1110,user_1110,36,incheon,5
1111,user_1111,18,daejeon,81
1112,user_1112,45,incheon,42
1113,user_1113,19,incheon,42
1114,user_1114,61,daegu,18
1115,user_1115,38,daegu,1
1116,user_1116,27,daejeon,61
1117,user_1117,21,seoul,50
1118,user_1118,66,seoul,2
1119,user_1119,40,seoul,66
1120,user_1120,65,busan,77
1121,user_1121,69,busan,78
1122,user_1122,32,incheon,83
1123,user_1123,50,daegu,10
1124,user_1124,62,daegu,80
1125,user_1125,61,busan,56
1126,user_1126,42,daejeon,30
1127,user_1127,65,busan,61
1128,user_1128,36,daejeon,57
1129,user_1129,46,daegu,53
1130,user_1130,38,daegu,16
1131,user_1131,48,incheon,6
1132,user_1132,37,seoul,27
1133,user_1133,56,daejeon,50
1134,user_1134,34,incheon,26
1135,user_1135,22,seoul,58
1136,user_1136,34,daegu,68
1137,user_1137,41,busan,52
1138,user_1138,46,daejeon,63
1139,user_1139,68,seoul,67
1140,user_1140,36,daejeon,19
1141,user_1141,69,daegu,46
1142,user_1142,63,daejeon,9
1143,user_1143,58,incheon,33
1144,user_1144,66,daegu,31
1145,user_1145,31,daegu,3
1146,user_1146,63,busan,89
1147,user_1147,67,busan,98
1148,user_1148,47,incheon,16
1149,user_1149,44,daegu,5
1150,user_1150,32,seoul,46
1151,user_1151,24,daejeon,45
1152,user_1152,64,busan,7
1153,user_1153,19,daejeon,17
1154,user_1154,54,seoul,46
1155,user_1155,63,busan,33
1156,user_1156,33,incheon,18
1157,user_1157,26,seoul,10
1158,user_1158,66,daejeon,8
1159,user_1159,27,daejeon,94
1160,user_1160,43,daejeon,81
1161,user_1161,49,busan,51
1162,user_1162,66,daegu,99
1163,user_1163,46,daegu,94
1164,user_1164,64,busan,49
1165,user_1165,68,daejeon,42
1166,user_1166,22,busan,39
1167,user_1167,28,busan,90
1168,user_1168,56,seoul,100
1169,user_1169,66,incheon,60
1170,user_1170,35,incheon,83
1171,user_1171,35,incheon,47
1172,user_1172,47,incheon,61
1173,user_1173,22,daejeon,91
1174,user_1174,65,daegu,10
1175,user_1175,62,incheon,24
1176,user_1176,21,busan,78
1177,user_1177,47,incheon,17
1178,user_1178,51,busan,68
1179,user_1179,55,daegu,7
1180,user_1180,24,incheon,51
1181,user_1181,62,seoul,58
1182,user_1182,67,busan,44
1183,user_1183,41,daejeon,72
1184,user_1184,49,busan,100
1185,user_1185,38,daejeon,62
1186,user_1186,67,busan,18
1187,user_1187,49,daegu,86
1188,user_1188,45,incheon,20
1189,user_1189,21,daegu,71
1190,user_1190,66,seoul,0
1191,user_1191,18,daejeon,16
1192,user_1192,48,daegu,32
1193,user_1193,41,seoul,56
1194,user_1194,52,seoul,60
1195,user_1195,67,seoul,17
1196,user_1196,51,daegu,95
1197,user_1197,28,daejeon,67
1198,user_1198,18,seoul,14
1199,user_1199,29,daejeon,64
1200,user_1200,34,seoul,42
1201,user_1201,20,incheon,15
1202,user_1202,54,busan,55
1203,user_1203,42,daegu,83
1204,user_1204,39,seoul,20
1205,user_1205,44,daejeon,35
1206,user_1206,52,daegu,76
1207,user_1207,21,incheon,68
1208,user_1208,42,daegu,51
1209,user_1209,54,daegu,64
1210,user_1210,29,daegu,15
1211,user_1211,26,daejeon,48
1212,user_1212,26,daegu,91
1213,user_1213,47,daegu,100
1214,user_1214,37,daejeon,30
1215,user_1215,65,busan,72
1216,user_1216,26,incheon,64
1217,user_1217,57,daejeon,47
1218,user_1218,22,seoul,86
1219,user_1219,18,busan,51
1220,user_1220,62,daejeon,95
1221,user_1221,57,daejeon,59
1222,user_1222,64,daejeon,65
1223,user_1223,64,busan,2
1224,user_1224,52,incheon,7
1225,user_1225,36,seoul,72
1226,user_1226,27,busan,64
1227,user_1227,67,daegu,18
1228,user_1228,23,incheon,55
1229,user_1229,60,daejeon,98
1230,user_1230,42,daegu,44
1231,user_1231,58,busan,100
1232,user_1232,22,seoul,90
1233,user_1233,22,daegu,52
1234,user_1234,24,busan,81
1235,user_1235,23,daejeon,35
1236,user_1236,30,busan,3
1237,user_1237,41,seoul,90
1238,user_1238,60,seoul,54
1239,user_1239,31,busan,55
1240,user_1240,50,busan,78
1241,user_1241,50,daegu,85
1242,user_1242,52,daejeon,20
1243,user_1243,24,daegu,22
1244,user_1244,20,seoul,9
1245,user_1245,48,daegu,30
1246,user_1246,33,incheon,29
1247,user_1247,66,seoul,58
1248,user_1248,19,incheon,51
1249,user_1249,42,daegu,85
1250,user_1250,56,daejeon,64
1251,user_1251,19,seoul,23
1252,user_1252,54,seoul,97
1253,user_1253,60,daegu,77
1254,user_1254,60,busan,27
1255,user_1255,41,daegu,81
1256,user_1256,44,daegu,59
1257,user_1257,38,busan,36
1258,user_1258,26,daegu,68
1259,user_1259,23,incheon,66
1260,user_1260,22,daegu,15
1261,user_1261,44,daejeon,5
1262,user_1262,30,busan,43
1263,user_1263,26,incheon,97
1264,user_1264,51,seoul,39
1265,user_1265,42,incheon,97
1266,user_1266,46,seoul,63
1267,user_1267,60,incheon,69
1268,user_1268,53,incheon,13
1269,user_1269,67,daejeon,41
1270,user_1270,57,daejeon,5
1271,user_1271,40,incheon,17
1272,user_1272,36,busan,5
1273,user_1273,37,busan,24
1274,user_1274,30,busan,43
1275,user_1275,35,seoul,85
1276,user_1276,43,daejeon,69
1277,user_1277,38,incheon,0
1278,user_1278,67,daejeon,12
1279,user_1279,26,seoul,75
1280,user_1280,39,busan,69
1281,user_1281,55,busan,15
1282,user_1282,47,busan,13
1283,user_1283,47,seoul,71
1284,user_1284,51,incheon,62
1285,user_1285,58,daejeon,12
1286,user_1286,24,busan,39
1287,user_1287,69,seoul,50
1288,user_1288,23,incheon,0
1289,user_1289,46,incheon,42
1290,user_1290,30,daejeon,63
1291,user_1291,65,daegu,41
1292,user_1292,53,daejeon,17
1293,user_1293,25,busan,57
1294,user_1294,37,busan,33
1295,user_1295,54,busan,24
1296,user_1296,47,incheon,77
1297,user_1297,51,daejeon,32
1298,user_1298,44,incheon,99
1299,user_1299,28,busan,2
1300,user_1300,52,daejeon,80
1301,user_1301,26,seoul,10
1302,user_1302,25,incheon,92
1303,user_1303,42,daejeon,98
1304,user_1304,31,incheon,92
1305,user_1305,23,busan,91
1306,user_1306,68,daegu,100
1307,user_1307,47,busan,94
1308,user_1308,69,incheon,39
1309,user_1309,26,seoul,24
1310,user_1310,53,incheon,27
1311,user_1311,44,daegu,63
1312,user_1312,39,busan,96
1313,user_1313,56,seoul,26
1314,user_1314,31,daejeon,31
1315,user_1315,41,daejeon,23
1316,user_1316,40,daegu,33
1317,user_1317,24,busan,50
1318,user_1318,46,daejeon,51
1319,user_1319,63,daejeon,63
1320,user_1320,62,seoul,80
1321,user_1321,32,daejeon,87
1322,user_1322,55,busan,8
1323,user_1323,22,daejeon,39
1324,user_1324,59,seoul,57
1325,user_1325,64,seoul,30
1326,user_1326,43,seoul,61
1327,user_1327,19,busan,6
1328,user_1328,32,busan,38
1329,user_1329,27,seoul,63
1330,user_1330,45,seoul,77
1331,user_1331,20,busan,5
1332,user_1332,64,daejeon,14
1333,user_1333,62,busan,3
1334,user_1334,55,daejeon,23
1335,user_1335,66,daegu,56
1336,user_1336,60,incheon,10
1337,user_1337,35,incheon,15
1338,user_1338,23,seoul,0
1339,user_1339,64,incheon,98
1340,user_1340,67,busan,18
1341,user_1341,27,incheon,66
1342,user_1342,24,seoul,54
1343,user_1343,38,seoul,65
1344,user_1344,29,busan,85
1345,user_1345,44,busan,71
1346,user_1346,59,daejeon,67
1347,user_1347,32,busan,14
1348,user_1348,44,daejeon,1
1349,user_1349,54,busan,56
1350,user_1350,32,seoul,80
1351,user_1351,45,incheon,91
1352,user_1352,57,daejeon,54
1353,user_1353,69,incheon,58
1354,user_1354,34,daejeon,47
1355,user_1355,66,incheon,56
1356,user_1356,24,daegu,45
1357,user_1357,41,incheon,87
1358,user_1358,21,incheon,20
1359,user_1359,23,seoul,21
1360,user_1360,67,incheon,71
1361,user_1361,57,incheon,37
1362,user_1362,65,busan,51
1363,user_1363,54,incheon,89
1364,user_1364,47,busan,75
1365,user_1365,28,daejeon,53
1366,user_1366,47,daejeon,25
1367,user_1367,54,daegu,85
1368,user_1368,45,daegu,89
1369,user_1369,55,seoul,97
1370,user_1370,46,daejeon,43
1371,user_1371,40,daegu,39
1372,user_1372,49,daejeon,25
1373,user_1373,22,daejeon,66
1374,user_1374,43,daegu,60
1375,user_1375,32,busan,43
1376,user_1376,36,seoul,34
1377,user_1377,41,daejeon,97
1378,user_1378,68,busan,75
1379,user_1379,30,daejeon,91
1380,user_1380,50,busan,81
1381,user_1381,31,daegu,17
1382,user_1382,67,daegu,8
1383,user_1383,48,daegu,33
1384,user_1384,52,daegu,60
1385,user_1385,39,daegu,13
1386,user_1386,32,busan,0
1387,user_1387,51,daejeon,72
1388,user_1388,28,daegu,69
1389,user_1389,21,busan,65
1390,user_1390,37,daegu,62
1391,user_1391,62,incheon,58
1392,user_1392,61,busan,28
1393,user_1393,48,incheon,42
1394,user_1394,35,seoul,36
1395,user_1395,35,incheon,54
1396,user_1396,36,incheon,52
1397,user_1397,49,busan,73
1398,user_1398,24,daegu,100
1399,user_1399,33,seoul,76
1400,user_1400,66,incheon,5
1401,user_1401,27,busan,50
1402,user_1402,47,incheon,49
1403,user_1403,57,daejeon,54
1404,user_1404,27,incheon,87
1405,user_1405,18,seoul,22
1406,user_1406,53,busan,53
1407,user_1407,36,incheon,5
1408,user_1408,51,daejeon,44
1409,user_1409,26,seoul,51
1410,user_1410,29,busan,34
1411,user_1411,43,busan,84
1412,user_1412,27,busan,94
1413,user_1413,45,seoul,24
1414,user_1414,57,incheon,56
1415,user_1415,55,seoul,6
1416,user_1416,25,seoul,19
1417,user_1417,49,busan,75
1418,user_1418,47,daejeon,98
1419,user_1419,48,daegu,53
1420,user_1420,47,daejeon,72
1421,user_1421,52,seoul,42
1422,user_1422,39,daegu,44
1423,user_1423,47,busan,69
1424,user_1424,60,incheon,79
1425,user_1425,21,daejeon,9
1426,user_1426,20,seoul,27
1427,user_1427,27,daejeon,63
1428,user_1428,24,busan,99
1429,user_1429,28,seoul,38
1430,user_1430,46,daegu,13
1431,user_1431,38,seoul,2
1432,user_1432,49,seoul,11
1433,user_1433,18,daejeon,32
1434,user_1434,48,seoul,30
1435,user_1435,54,busan,8
1436,user_1436,30,seoul,40
1437,user_1437,26,daejeon,32
1438,user_1438,38,incheon,49
1439,user_1439,56,seoul,86
1440,user_1440,62,incheon,91
1441,user_1441,49,daegu,61
1442,user_1442,26,daegu,43
1443,user_1443,54,daegu,33
1444,user_1444,55,seoul,67
1445,user_1445,48,daejeon,8
1446,user_1446,54,seoul,26
1447,user_1447,66,incheon,70
1448,user_1448,56,daegu,3
1449,user_1449,51,seoul,22
1450,user_1450,59,seoul,23
1451,user_1451,31,seoul,62
1452,user_1452,21,daegu,2
1453,user_1453,50,incheon,22
1454,user_1454,66,seoul,21
1455,user_1455,32,incheon,9
1456,user_1456,50,incheon,94
1457,user_1457,32,busan,68
1458,user_1458,32,daejeon,2
1459,user_1459,29,incheon,15
1460,user_1460,65,daegu,95
1461,user_1461,20,daejeon,24
1462,user_1462,49,daejeon,52
1463,user_1463,42,daejeon,78
1464,user_1464,23,daejeon,72
1465,user_1465,28,seoul,53
1466,user_1466,31,incheon,71
1467,user_1467,54,incheon,56
1468,user_1468,29,incheon,84
1469,user_1469,38,busan,77
1470,user_1470,60,incheon,48
1471,user_1471,23,daegu,23
1472,user_1472,47,busan,48
1473,user_1473,19,busan,95
1474,user_1474,31,busan,88
1475,user_1475,56,daejeon,14
1476,user_1476,47,incheon,93
1477,user_1477,34,daegu,23
1478,user_1478,44,busan,45
1479,user_1479,64,busan,27
1480,user_1480,24,daejeon,64
1481,user_1481,54,daejeon,89
1482,user_1482,47,daejeon,9
1483,user_1483,31,seoul,54
1484,user_1484,67,daegu,30
1485,user_1485,48,daegu,85
1486,user_1486,26,daegu,23
1487,user_1487,48,busan,33
1488,user_1488,27,incheon,66
1489,user_1489,59,seoul,83
1490,user_1490,61,daejeon,54
1491,user_1491,26,daegu,34
1492,user_1492,50,daegu,63
1493,user_1493,69,daejeon,22
1494,user_1494,57,daejeon,4
1495,user_1495,22,daejeon,32
1496,user_1496,22,daejeon,45
1497,user_1497,38,busan,72
1498,user_1498,43,daegu,91
1499,user_1499,58,daegu,99
1500,user_1500,27,seoul,83
1501,user_1501,64,busan,37
1502,user_1502,33,incheon,100
1503,user_1503,44,incheon,88
1504,user_1504,22,busan,40
1505,user_1505,37,incheon,78
1506,user_1506,66,busan,6
1507,user_1507,64,daejeon,25
1508,user_1508,38,incheon,46
1509,user_1509,37,busan,71
1510,user_1510,69,seoul,13
1511,user_1511,48,incheon,15
1512,user_1512,34,daejeon,65
1513,user_1513,47,busan,69
1514,user_1514,66,incheon,89
1515,user_1515,49,busan,13
1516,user_1516,57,daejeon,79
1517,user_1517,30,daejeon,25
1518,user_1518,22,seoul,2
1519,user_1519,29,daegu,91
1520,user_1520,37,incheon,54
1521,user_1521,44,busan,42
1522,user_1522,32,seoul,93
1523,user_1523,64,daegu,64
1524,user_1524,21,incheon,38
1525,user_1525,49,daejeon,65
1526,user_1526,27,daejeon,70
1527,user_1527,48,daejeon,27
1528,user_1528,44,daegu,11
1529,user_1529,40,incheon,53
1530,user_1530,33,seoul,12
1531,user_1531,36,busan,36
1532,user_1532,19,incheon,95
1533,user_1533,42,busan,48
1534,user_1534,43,incheon,39
1535,user_1535,62,seoul,16
1536,user_1536,34,incheon,62
1537,user_1537,56,busan,62
1538,user_1538,19,daegu,59
1539,user_1539,33,daegu,60
1540,user_1540,20,daejeon,85
1541,user_1541,42,seoul,15
1542,user_1542,40,busan,35
1543,user_1543,63,daejeon,20
1544,user_1544,32,daegu,85
1545,user_1545,45,incheon,46
1546,user_1546,60,daejeon,74
1547,user_1547,47,daegu,16
1548,user_1548,49,seoul,66
1549,user_1549,30,incheon,94
1550,user_1550,66,seoul,15
1551,user_1551,37,busan,1
1552,user_1552,48,incheon,46
1553,user_1553,28,daejeon,54
1554,user_1554,60,daegu,69
1555,user_1555,20,incheon,20
1556,user_1556,28,daejeon,70
1557,user_1557,54,daejeon,67
1558,user_1558,18,busan,34
1559,user_1559,65,daejeon,32
1560,user_1560,35,daejeon,43
1561,user_1561,43,daejeon,40
1562,user_1562,68,incheon,45
1563,user_1563,20,busan,84
1564,user_1564,49,busan,0
1565,user_1565,26,incheon,94
1566,user_1566,41,busan,86
1567,user_1567,48,daejeon,7
1568,user_1568,41,incheon,89
1569,user_1569,58,daegu,24
1570,user_1570,68,daejeon,2
1571,user_1571,63,daejeon,19
1572,user_1572,59,daejeon,28
1573,user_1573,50,busan,89
1574,user_1574,34,daegu,61
1575,user_1575,69,incheon,71
1576,user_1576,25,incheon,86
1577,user_1577,64,daegu,16
1578,user_1578,47,seoul,23
1579,user_1579,43,daegu,61
1580,user_1580,28,daegu,78
1581,user_1581,21,seoul,33
1582,user_1582,20,daegu,69
1583,user_1583,60,incheon,30
1584,user_1584,41,daegu,56
1585,user_1585,20,busan,49
1586,user_1586,20,seoul,6
1587,user_1587,54,incheon,91
1588,user_1588,35,incheon,91
1589,user_1589,61,busan,39
1590,user_1590,20,daegu,98
1591,user_1591,30,daegu,50
1592,user_1592,37,incheon,11
1593,user_1593,57,daegu,90
1594,user_1594,18,busan,33
1595,user_1595,36,seoul,10
1596,user_1596,46,daegu,84
1597,user_1597,58,daegu,48
1598,user_1598,44,seoul,66
1599,user_1599,64,busan,82
1600,user_1600,64,daejeon,43
1601,user_1601,51,incheon,42
1602,user_1602,42,busan,80
1603,user_1603,67,busan,34
1604,user_1604,28,busan,96
1605,user_1605,48,seoul,71
1606,user_1606,40,busan,52
1607,user_1607,38,daejeon,69
1608,user_1608,19,seoul,95
1609,user_1609,55,busan,21
1610,user_1610,41,incheon,7
1611,user_1611,58,daegu,33
1612,user_1612,25,daejeon,72
1613,user_1613,38,incheon,99
1614,user_1614,62,busan,22
1615,user_1615,47,busan,5
1616,user_1616,29,busan,37
1617,user_1617,33,daegu,32
1618,user_1618,65,incheon,61
1619,user_1619,45,daejeon,88
1620,user_1620,67,incheon,14
1621,user_1621,50,incheon,28
1622,user_1622,26,daejeon,22
1623,user_1623,32,daegu,32
1624,user_1624,64,seoul,76
1625,user_1625,24,busan,20
1626,user_1626,30,incheon,4
1627,user_1627,53,seoul,77
1628,user_1628,30,incheon,21
1629,user_1629,64,busan,72
1630,user_1630,19,daegu,79
1631,user_1631,41,daegu,9
1632,user_1632,38,daejeon,70
1633,user_1633,64,daegu,4
1634,user_1634,25,daegu,62
1635,user_1635,32,daegu,34
1636,user_1636,29,seoul,11
1637,user_1637,39,seoul,12
1638,user_1638,67,daegu,9
1639,user_1639,31,busan,72
1640,user_1640,42,incheon,48
1641,user_1641,60,incheon,54
1642,user_1642,37,daegu,18
1643,user_1643,44,busan,45
1644,user_1644,66,daejeon,30
1645,user_1645,35,incheon,0
1646,user_1646,49,busan,71
1647,user_1647,42,busan,11
1648,user_1648,36,seoul,10
1649,user_1649,68,daejeon,30
1650,user_1650,51,daejeon,7
1651,user_1651,61,daegu,33
1652,user_1652,67,daegu,79
1653,user_1653,56,daejeon,18
1654,user_1654,69,incheon,87
1655,user_1655,27,incheon,61
1656,user_1656,46,incheon,52
1657,user_1657,28,daejeon,66
1658,user_1658,49,busan,95
1659,user_1659,62,daegu,79
1660,user_1660,58,incheon,29
1661,user_1661,62,seoul,71
1662,user_1662,33,busan,96
1663,user_1663,32,daejeon,93
1664,user_1664,48,seoul,86
1665,user_1665,69,incheon,15
1666,user_1666,30,daejeon,64
1667,user_1667,36,busan,18
1668,user_1668,66,incheon,30
1669,user_1669,35,seoul,72
1670,user_1670,44,incheon,90
1671,user_1671,42,seoul,27
1672,user_1672,19,busan,31
1673,user_1673,49,daegu,21
1674,user_1674,37,daegu,100
1675,user_1675,54,busan,56
1676,user_1676,68,seoul,24
1677,user_1677,58,daegu,85
1678,user_1678,36,incheon,39
1679,user_1679,69,incheon,76
1680,user_1680,43,daejeon,94
1681,user_1681,61,busan,98
1682,user_1682,36,incheon,44
1683,user_1683,35,busan,0
1684,user_1684,47,daejeon,29
1685,user_1685,22,incheon,46
1686,user_1686,26,busan,62
1687,user_1687,54,busan,59
1688,user_1688,26,daejeon,14
1689,user_1689,64,seoul,63
1690,user_1690,65,busan,96
1691,user_1691,60,daejeon,16
1692,user_1692,68,daejeon,46
1693,user_1693,22,busan,2
1694,user_1694,59,busan,60
1695,user_1695,54,incheon,71
1696,user_1696,19,busan,73
1697,user_1697,39,daegu,31
1698,user_1698,69,incheon,24
1699,user_1699,68,daejeon,19
1700,user_1700,26,incheon,76
1701,user_1701,67,busan,43
1702,user_1702,53,busan,33
1703,user_1703,47,daejeon,28
